study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,23.880952380952387,0.8529603075627779,27.997729987212505,1.4977600741386008e-48,off_on_0,3
mock,scale1,self,self,without_guess,conditionAC,4.239737274220031,1.119991753570002,3.785507581377954,0.00026439245988226016,off_on_0,3
mock,scale1,self,self,with_guess,intercept,19.304347826086957,0.861322579670727,22.412448345969022,6.3546650543816926e-40,off_on_0,3
mock,scale1,self,self,with_guess,conditionAC,3.5845410628019314,1.6241254316646965,2.207059253501035,0.029693057935004,off_on_0,3
mock,scale1,self,self,with_guess,guessAC,10.116704805491995,1.2806005298199317,7.899969248735614,4.6225764213880264e-12,off_on_0,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,-3.9239610413196564,1.9708049964132535,-1.9910448007088624,0.04931837779388525,off_on_0,3
