study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,20.61904761904762,0.635030932188833,32.46935948139977,3.007699762125126e-54,off_off_0,1
mock,scale1,self,self,without_guess,conditionAC,-0.5845648604269297,0.8338364646130003,-0.7010545655355065,0.48493028367481794,off_off_0,1
mock,scale1,self,self,with_guess,intercept,20.380952380952387,0.9063552948323319,22.486714092317065,4.8642265265879586e-40,off_off_0,1
mock,scale1,self,self,with_guess,conditionAC,-0.0476190476190493,1.503020219855395,-0.031682240192105145,0.9747912342661602,off_off_0,1
mock,scale1,self,self,with_guess,guessAC,0.47619047619047533,1.281779950280549,0.3715071967588894,0.71107847986457,off_off_0,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.8530020703933726,1.8589171965740523,-0.4588703961453682,0.6473644834633756,off_off_0,1
