study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,24.404761904761912,0.9317708301786373,26.19180716365963,4.807230463425161e-46,on_on_0,4
mock,scale1,self,self,without_guess,conditionAC,11.491789819376024,1.2234750395349918,9.392745620494004,2.518330618956238e-15,on_on_0,4
mock,scale1,self,self,with_guess,intercept,19.52380952380954,1.1108979605423426,17.57480004219107,9.220644604961289e-32,on_on_0,4
mock,scale1,self,self,with_guess,conditionAC,12.809523809523801,2.356570443317388,5.435663442969944,4.1385407124110524e-07,on_on_0,4
mock,scale1,self,self,with_guess,guessAC,9.76190476190476,1.5710469622115926,6.213630143915457,1.3301178258713606e-08,on_on_0,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,-5.787545787545781,2.69924114539731,-2.144138102449492,0.03454743653014106,on_on_0,4
