study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,20.333333333333336,0.6887815193929633,29.520730102128034,1.4377699023203728e-50,on_off_0,4
mock,scale1,self,self,without_guess,conditionAC,10.563218390804595,0.9044144433118982,11.679621515245683,2.8882762571057463e-20,on_off_0,4
mock,scale1,self,self,with_guess,intercept,20.176470588235304,1.092111911555182,18.474728070224725,2.2548455155534195e-33,on_off_0,4
mock,scale1,self,self,with_guess,conditionAC,11.323529411764701,1.697756961244765,6.66969988652704,1.6333614425257892e-09,on_off_0,4
mock,scale1,self,self,with_guess,guessAC,0.2635294117647021,1.4155388224863343,0.1861689750775071,0.8527050787929787,on_off_0,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.0243989769820934,2.0332742017008787,-0.5038174271454194,0.6155439137524001,on_off_0,4
