study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,24.928571428571434,0.852088397524686,29.25585127199109,3.181217334324782e-50,off_on_0,1
mock,scale1,self,self,without_guess,conditionAC,1.4507389162561568,1.1188468796012379,1.2966375852728005,0.19780072438330748,off_on_0,1
mock,scale1,self,self,with_guess,intercept,21.400000000000006,1.0094292279754515,21.20009942937816,5.44216881908965e-38,off_on_0,1
mock,scale1,self,self,with_guess,conditionAC,-0.7846153846153866,1.6082781783779445,-0.4878604927704257,0.6267610224040774,off_on_0,1
mock,scale1,self,self,with_guess,guessAC,6.7363636363636346,1.394726910125597,4.829880019850636,5.162713120377775e-06,off_on_0,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.6926961926961948,1.991416576890291,0.3478409292835549,0.728721184095567,off_on_0,1
