study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,focus,self,self,with_guess,guessAC,13.40253164556962,3.3780993089375055,3.967477098766834,9.719414305815673e-05,0.5,60
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-4.060770529614958,5.232621663356507,-0.7760489465638424,0.43852083614514825,0.5,60
sbmd,focus,self,self,without_guess,intercept,57.9179104477612,1.6980012145345258,34.109463498610204,3.7763104532593584e-92,0.5,61
sbmd,focus,self,self,without_guess,conditionAC,-4.099728629579377,2.6049438099033977,-1.573826127839361,0.11689624060491557,0.5,61
sbmd,focus,self,self,with_guess,intercept,54.037974683544306,2.176627885461548,24.82646438763496,6.994191763893389e-67,0.5,61
sbmd,focus,self,self,with_guess,conditionAC,-2.1831359738668836,3.2824483441858483,-0.6650937790792169,0.5066597746030771,0.5,61
sbmd,focus,self,self,with_guess,guessAC,9.452934407364793,3.3974669696354667,2.7823476995801526,0.005846796988401141,0.5,61
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-4.199665008934102,5.262621859226582,-0.7980176271968177,0.42568701405738274,0.5,61
sbmd,focus,self,self,without_guess,intercept,55.55223880597015,1.6125659593392703,34.44959164878565,5.552427037967018e-93,0.5,62
sbmd,focus,self,self,without_guess,conditionAC,-2.0774913312226744,2.4738755649201885,-0.8397719597063475,0.40190454056383496,0.5,62
sbmd,focus,self,self,with_guess,intercept,51.20253164556962,2.0588780737604178,24.86914222756827,5.2472930572156374e-67,0.5,62
sbmd,focus,self,self,with_guess,conditionAC,1.2813393221723153,3.1048765704213985,0.4126860740227139,0.6802227372601206,0.5,62
sbmd,focus,self,self,with_guess,guessAC,10.59746835443038,3.2136729924437444,3.297618761880263,0.0011303183139934438,0.5,62
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-7.946204187037182,4.977927935604087,-1.5962875095484654,0.11180365281404771,0.5,62
sbmd,focus,self,self,without_guess,intercept,54.432835820895534,1.7106269703610781,31.820400802757064,2.1277940665607972e-86,0.5,63
sbmd,focus,self,self,without_guess,conditionAC,4.395447007387306,2.6243132804339266,1.6748941676126885,0.09530818956437163,0.5,63
sbmd,focus,self,self,with_guess,intercept,49.27848101265823,2.1497984017138885,22.922373080830205,3.256379670936864e-61,0.5,63
sbmd,focus,self,self,with_guess,conditionAC,6.205389955083707,3.241988330284946,1.914069183135616,0.05685786974156366,0.5,63
sbmd,focus,self,self,with_guess,guessAC,12.557882623705407,3.3555892166884047,3.7423778099092377,0.00023052699873319981,0.5,63
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-3.609321159014906,5.197753891401086,-0.6944001648454332,0.48813516271727075,0.5,63
sbmd,focus,self,self,without_guess,intercept,58.55223880597015,1.5948943315312165,36.71229977333713,2.2096403825667142e-98,0.5,64
sbmd,focus,self,self,without_guess,conditionAC,1.3568521031207603,2.4467651028807804,0.5545493932062482,0.5797394157598135,0.5,64
sbmd,focus,self,self,with_guess,intercept,53.56962025316455,1.9911913615041454,26.9033008523591,7.704735002867883e-73,0.5,64
sbmd,focus,self,self,with_guess,conditionAC,2.672315230706413,3.002802100984988,0.8899405091763564,0.3744317886346713,0.5,64
sbmd,focus,self,self,with_guess,guessAC,12.139470655926354,3.108021782740005,3.9058512148599878,0.00012359829752183285,0.5,64
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-2.327352085743267,4.814275905839016,-0.48342723418085115,0.6292543147981617,0.5,64
sbmd,focus,self,self,without_guess,intercept,58.223880597014926,1.662626169197949,35.01922541319203,2.3039777621408973e-94,0.5,65
sbmd,focus,self,self,without_guess,conditionAC,-0.9006482737826023,2.55067411646279,-0.3531020556368049,0.7243339369820263,0.5,65
sbmd,focus,self,self,with_guess,intercept,53.860759493670884,2.1065264198527274,25.568518384609877,4.885366243836633e-69,0.5,65
sbmd,focus,self,self,with_guess,conditionAC,0.3327888934258893,3.176732322972658,0.10475824198951672,0.9166593415781567,0.5,65
sbmd,focus,self,self,with_guess,guessAC,10.630149597238207,3.2880466063662976,3.2329680414675903,0.001405653065074256,0.5,65
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-2.2561304167674128,5.093131471025213,-0.44297509883703606,0.6582019103024781,0.5,65
sbmd,focus,self,self,without_guess,intercept,57.65671641791045,1.5309212174386715,37.66145230802523,1.4080343964554698e-100,0.5,66
sbmd,focus,self,self,without_guess,conditionAC,-4.525403286597318,2.3486224360033003,-1.926833030812007,0.05522720161533258,0.5,66
sbmd,focus,self,self,with_guess,intercept,51.63291139240506,1.8475567740441345,27.94658985195096,9.607566634367278e-76,0.5,66
sbmd,focus,self,self,with_guess,conditionAC,-3.2942017149857086,2.7861949735448484,-1.1823299324937508,0.23830099151444567,0.5,66
sbmd,focus,self,self,with_guess,guessAC,14.676179516685846,2.883824633630558,5.089137302433483,7.494727309605221e-07,0.5,66
sbmd,focus,self,self,with_guess,conditionAC:guessAC,-1.85272703194304,4.466998116761274,-0.4147588567344932,0.6787067239718287,0.5,66
sbmd,focus,self,self,without_guess,intercept,58.335820895522396,1.6016879505668637,36.42146453987894,1.0597414293901726e-97,0.5,67
sbmd,focus,self,self,without_guess,conditionAC,-0.729760289461784,2.457187354468276,-0.29699008833606044,0.7667409551793753,0.5,67
sbmd,focus,self,self,with_guess,intercept,53.911392405063296,2.0054136842238415,26.882928359955173,8.791386490557309e-73,0.5,67
sbmd,focus,self,self,with_guess,conditionAC,-0.4759085340955489,3.024249974539104,-0.1573641524682752,0.8750965245570103,0.5,67
sbmd,focus,self,self,with_guess,guessAC,10.779516685845802,3.1302212004697916,3.4436916740030976,0.0006822313121413922,0.5,67
sbmd,focus,self,self,with_guess,conditionAC:guessAC,0.3795940377810511,4.848662447945534,0.07828840259686297,0.9376670062117998,0.5,67
sbmd,focus,self,self,without_guess,intercept,55.30597014925373,1.5044370430349114,36.76190399944195,1.692676279181617e-98,0.5,68
sbmd,focus,self,self,without_guess,conditionAC,-0.05344489672847827,2.307992437872004,-0.023156443605055782,0.981545472576684,0.5,68
sbmd,focus,self,self,with_guess,intercept,49.70886075949367,1.8812882687997603,26.422777191507887,1.7551539129868134e-71,0.5,68
sbmd,focus,self,self,with_guess,conditionAC,5.46855859534504,2.8370635165085156,1.9275418275002252,0.055149118471928604,0.5,68
sbmd,focus,self,self,with_guess,guessAC,13.636593785960875,2.93647563568476,4.64386410029959,5.764071982194263e-06,0.5,68
