study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,9.376290458380945,0.06576020096234325,0.0027228044569022475,off_on_m2,7
mock,scale1,self,self,with_guess,3.0,116.0,21.46957890069637,0.34038671199995163,3.939250813825834e-11,off_on_m2,7
