study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,22.11538461538462,0.6709531480379367,32.961145916158934,2.300650989542266e-61,on_on_m2=,7
mock,scale1,self,self,without_guess,conditionAC,10.869909502262441,0.891309143103576,12.195442609747005,1.2359526168212897e-22,on_on_m2=,7
mock,scale1,self,self,with_guess,intercept,20.357142857142854,0.8011948171236476,25.408480462001236,3.1820074720386497e-49,on_on_m2=,7
mock,scale1,self,self,with_guess,conditionAC,7.357142857142857,1.3877101300190127,5.3016423949013465,5.551371806857604e-07,on_on_m2=,7
mock,scale1,self,self,with_guess,guessAC,3.8095238095238106,1.1793268386962215,3.230252788731023,0.0016094272267999196,on_on_m2=,7
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.828042328042327,1.7342093040377873,1.6307387588440165,0.1056577168484239,on_on_m2=,7
