study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,128.10246118299534,0.5164615606525174,1.4749659544911148e-20,on_on_m1,30
mock,scale1,self,self,with_guess,3.0,116.0,82.08074447725797,0.6714905413633584,1.4841674435879605e-28,on_on_m1,30
