study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,79.84101865050877,0.3985069384917769,6.535854373581843e-15,on_on_m3,23
mock,scale1,self,self,with_guess,3.0,116.0,42.76197972821998,0.512865945550612,1.098611909027346e-18,on_on_m3,23
