study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,111.33489223956283,0.4811081783591272,9.807148633576953e-19,on_off_m3,45
mock,scale1,self,self,with_guess,3.0,116.0,38.42728438305524,0.4854762776254188,2.557297585580443e-17,on_off_m3,45
