study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,162.5894039830805,0.5758927517905286,6.106796305967633e-24,on_on_0,23
mock,scale1,self,self,with_guess,3.0,116.0,91.86944869301321,0.696124964670743,1.6419995282620126e-30,on_on_0,23
