study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,7.521029786415679,0.05195169126250598,0.00704917598573874,off_on_0,20
mock,scale1,self,self,with_guess,3.0,116.0,28.351600807468316,0.40812157398763527,7.969195529206769e-14,off_on_0,20
