study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,125.53776644553173,0.5113694202881881,2.7495506290502367e-20,on_on_m3,2
mock,scale1,self,self,with_guess,3.0,116.0,51.647698033563465,0.5607933821122744,2.8182035364324066e-21,on_on_m3,2
