study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,10.852217451743256,0.07646137293239086,0.0013030184983000986,off_on_0,27
mock,scale1,self,self,with_guess,3.0,116.0,40.811010354376,0.5009080769161831,4.435928464019478e-18,off_on_0,27
