study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,94.2266634021753,0.43927874993496097,9.926860963463541e-17,on_off_m2,27
mock,scale1,self,self,with_guess,3.0,116.0,35.21219850611046,0.46308505722306303,2.960688083490905e-16,on_off_m2,27
