study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,14.062388953874505,0.09891074254636434,0.000275510736468344,off_on_p1,31
mock,scale1,self,self,with_guess,3.0,116.0,33.49536518683621,0.4503111172479939,1.1431692209115638e-15,off_on_p1,31
