study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,244.69585342806025,0.6719014047851437,1.5025680577776273e-30,on_off_p2,19
mock,scale1,self,self,with_guess,3.0,116.0,84.1765149023215,0.6770950885508444,5.492008915111103e-29,on_off_p2,19
