study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,74.38770979315282,0.3814573699747047,3.470783938685618e-14,on_on_m2=,49
mock,scale1,self,self,with_guess,3.0,116.0,40.7673916942142,0.500634016627288,4.578288462707786e-18,on_on_m2=,49
