study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,92.11335396905707,0.4336390441060455,1.8025884908219604e-16,on_on_m2=,28
mock,scale1,self,self,with_guess,3.0,116.0,69.83127710754542,0.634401673554161,7.151255353579246e-26,on_on_m2=,28
