study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,93.31005398012616,0.4368464833614021,1.2848714307803267e-16,on_on_m1,47
mock,scale1,self,self,with_guess,3.0,116.0,57.14027269437955,0.5859729271051676,9.369359097315266e-23,on_on_m1,47
