study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,5.153883040967289,0.03372920884342312,0.025009183081208253,off_off_0,49
mock,scale1,self,self,with_guess,3.0,116.0,1.877597176620845,0.02164540907717416,0.13722005626159756,off_off_0,49
