study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,10.052839362640176,0.07069612362911315,0.0019383990193096667,off_on_p3,42
mock,scale1,self,self,with_guess,3.0,116.0,62.936988532886936,0.6095940978820125,3.1622235975968867e-24,off_on_p3,42
