study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,138.90233399056154,0.536788949514285,1.1489703298708608e-21,on_on_m2=,31
mock,scale1,self,self,with_guess,3.0,116.0,74.07402796098211,0.6481601714653731,7.807499646726899e-27,on_on_m2=,31
