study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,1.0844491511266845,0.0007091534766182628,0.29983331585719925,off_off_0,6
mock,scale1,self,self,with_guess,3.0,116.0,0.6195944173587508,-0.009682916422808496,0.6036942087641828,off_off_0,6
