study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,7.8168121082910815,0.0541804548538698,0.006044574133389913,off_on_0,42
mock,scale1,self,self,with_guess,3.0,116.0,21.349006885531477,0.3390615431122853,4.417908088067546e-11,off_on_0,42
