study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,26.456111043104496,0.17622038181208277,1.0849799878628449e-06,off_on_p2,18
mock,scale1,self,self,with_guess,3.0,116.0,40.599348682419844,0.49957536666911817,5.171591653658053e-18,off_on_p2,18
