study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,202.34735304081116,0.6285282245336992,2.3558411399734363e-27,on_off_p2,28
mock,scale1,self,self,with_guess,3.0,116.0,66.69722800051315,0.623526951125293,3.88322538826399e-25,on_off_p2,28
