study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,6.836402535252867,0.0467524088865402,0.010096841676344002,off_on_m1,36
mock,scale1,self,self,with_guess,3.0,116.0,23.05011198160008,0.35727904898061835,8.938953560171031e-12,off_on_m1,36
