study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,120.96881765510925,0.5020270796512614,8.479219563075791e-20,on_on_0,12
mock,scale1,self,self,with_guess,3.0,116.0,85.60610278502405,0.6808096669794865,2.814507032117975e-29,on_on_0,12
