study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,4.158253235760929,0.025853785168863053,0.0436659175130488,off_on_p2,32
mock,scale1,self,self,with_guess,3.0,116.0,41.457877772811734,0.5049373828686334,2.7822896935235668e-18,off_on_p2,32
