study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,243.72333874115358,0.6710192922189202,1.7615969930158e-30,on_off_p3,33
mock,scale1,self,self,with_guess,3.0,116.0,83.4421507487255,0.6751531338500492,7.765671395299721e-29,on_off_p3,33
