study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,178.27082749116602,0.5983404744648773,2.4233334021064206e-25,on_off_0,6
mock,scale1,self,self,with_guess,3.0,116.0,61.13807664011669,0.6025572998596082,8.863653481995748e-24,on_off_0,6
