study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,3.1388556601244155,0.01765623134269434,0.07902871725075428,off_on_p1,24
mock,scale1,self,self,with_guess,3.0,116.0,36.793871883571086,0.4743389402096747,8.761592879263627e-17,off_on_p1,24
