study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,89.49590102792388,0.4264946950253947,3.8063544144344165e-16,on_on_m2=,38
mock,scale1,self,self,with_guess,3.0,116.0,41.104444416000376,0.5027439617136586,3.588294501280301e-18,on_on_m2=,38
