study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,13.053032264852314,0.09197064773361119,0.0004461258509754105,off_on_0,33
mock,scale1,self,self,with_guess,3.0,116.0,25.020022028991917,0.37715922307999217,1.4803674296418098e-12,off_on_0,33
