study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,15.238369409880697,0.10686388217555598,0.0001582239690932161,off_on_p3,0
mock,scale1,self,self,with_guess,3.0,116.0,59.8580696007813,0.5973938305301274,1.8664331432926707e-23,off_on_p3,0
