study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,120.32736990227342,0.5006868071896393,9.949017128968677e-20,on_on_m2=,15
mock,scale1,self,self,with_guess,3.0,116.0,53.163764480906806,0.5680444252415466,1.0795300690685003e-21,on_on_m2=,15
