study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,18.40458306041263,0.12759529533332659,3.676357801715301e-05,off_on_p2,2
mock,scale1,self,self,with_guess,3.0,116.0,55.367582950391665,0.5781678821471563,2.75063358986007e-22,off_on_p2,2
