study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,203.3419285292885,0.6296779553647515,1.9603581001698053e-27,on_on_0,31
mock,scale1,self,self,with_guess,3.0,116.0,96.0764506610931,0.7056126691044387,2.6250542806921387e-31,on_on_0,31
