study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,226.50083151080628,0.6545726770001505,3.1701924996081894e-29,on_off_0,42
mock,scale1,self,self,with_guess,3.0,116.0,77.48070947456071,0.6584798728605399,1.3991478581350526e-27,on_off_0,42
