study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.018814139326780416,-0.00831380884335009,0.8911344219407196,off_off_0,0
mock,scale1,self,self,with_guess,3.0,116.0,1.997075068937161,0.024520002989890877,0.11828291684914968,off_off_0,0
