study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,8.387908991866837,0.058454238627701716,0.004502560473767501,off_on_p2,22
mock,scale1,self,self,with_guess,3.0,116.0,37.89250955388099,0.48188226905162845,3.816257111743832e-17,off_on_p2,22
