study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,186.97150954877063,0.6097996164426314,4.3531843915187357e-26,on_on_p1,12
mock,scale1,self,self,with_guess,3.0,116.0,102.69479500868924,0.7193954689166749,1.6416476869182153e-32,on_on_p1,12
