study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,115.44420818146979,0.4902422256392226,3.408747081409656e-19,on_off_m1,1
mock,scale1,self,self,with_guess,3.0,116.0,39.11887647453569,0.4900509135140876,1.530007326077476e-17,on_off_m1,1
