study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,13.913226494034522,0.0978918250825932,0.0002957451116387447,off_on_p2,31
mock,scale1,self,self,with_guess,3.0,116.0,44.07235910839601,0.5205809314880512,4.382382539912435e-19,off_on_p2,31
