study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,133.02733964847528,0.5259480494569198,4.542688696707815e-21,on_on_m1,5
mock,scale1,self,self,with_guess,3.0,116.0,85.43816373168114,0.6803777376001736,3.0432365155438516e-29,on_on_m1,5
