study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,19.53909057799875,0.1347914291136394,2.2033619195292608e-05,off_on_p1,26
mock,scale1,self,self,with_guess,3.0,116.0,31.02858842200641,0.43085556375109213,8.42366949264233e-15,off_on_p1,26
