study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,327.34192675779866,0.7327895873933317,7.920393706553304e-36,on_off_p2,42
mock,scale1,self,self,with_guess,3.0,116.0,110.40859852258743,0.733915169519846,7.604125643016053e-34,on_off_p2,42
