study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,171.15882983850608,0.5884614691985682,1.024410503121921e-24,on_off_0,22
mock,scale1,self,self,with_guess,3.0,116.0,57.960301828635984,0.5894865865672376,5.731102724712565e-23,on_off_0,22
