study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,1.6161109698942775,0.005150735673469131,0.206135110220539,off_on_m2,2
mock,scale1,self,self,with_guess,3.0,116.0,14.51604871002909,0.25414363697480014,4.3185260578538236e-08,off_on_m2,2
