study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,183.51013335617816,0.6053200644522829,8.566987187899803e-26,on_off_p2,37
mock,scale1,self,self,with_guess,3.0,116.0,62.75305095649583,0.6088860470500117,3.5107446447398026e-24,on_off_p2,37
