study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,2.2423942551535263,0.010332414477020269,0.13694314843135866,off_on_m3,35
mock,scale1,self,self,with_guess,3.0,116.0,18.42198722880687,0.30517425162459866,7.665263009635482e-10,off_on_m3,35
