study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,43.2815081123947,0.26215967724538725,1.3642667157346611e-09,on_off_m3,37
mock,scale1,self,self,with_guess,3.0,116.0,14.926711785512756,0.25985881442311676,2.79070094184593e-08,on_off_m3,37
