study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,185.70920706974513,0.6081778318539013,5.567236197750489e-26,on_off_0,25
mock,scale1,self,self,with_guess,3.0,116.0,63.31988134243574,0.611059816799306,2.5452643876024107e-24,on_off_0,25
