study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,78.86415269023968,0.39552225037514466,8.783555197181501e-15,on_on_m2=,21
mock,scale1,self,self,with_guess,3.0,116.0,83.0780636163368,0.6741816539043708,9.22789744096699e-29,on_on_m2=,21
