study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,19.258602373353913,0.1330233738187797,2.4993733165415968e-05,off_on_m1,15
mock,scale1,self,self,with_guess,3.0,116.0,24.537702548132877,0.3724062567279197,2.287662588352916e-12,off_on_m1,15
