study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,10.927459402378988,0.07700034925372778,0.0012554921444984579,off_on_m3,27
mock,scale1,self,self,with_guess,3.0,116.0,11.406435613978362,0.20782486285058477,1.3067316942910063e-06,off_on_m3,27
