study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,141.4375600507157,0.5413154518692764,6.41126359524482e-22,on_on_m2=,12
mock,scale1,self,self,with_guess,3.0,116.0,60.05789925093602,0.5982087508009587,1.660547046978934e-23,on_on_m2=,12
