study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,238.1302680266754,0.6658526087676251,4.43419359933275e-30,on_on_p3,13
mock,scale1,self,self,with_guess,3.0,116.0,162.90401029125715,0.8032121176288616,1.9967708023499455e-41,on_on_p3,13
