study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,111.85830181287402,0.4822897451975563,8.562944086516622e-19,on_off_0,18
mock,scale1,self,self,with_guess,3.0,116.0,38.09785226021385,0.48326821790611574,3.271444206034337e-17,on_off_0,18
