study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,193.9615383445097,0.6185427196201851,1.1354628244595048e-26,on_on_p2,39
mock,scale1,self,self,with_guess,3.0,116.0,162.69787462360736,0.8030106670593717,2.1186014657268982e-41,on_on_p2,39
