study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,66.00752023241328,0.35328730124890895,4.9795585661458e-13,on_off_m3,32
mock,scale1,self,self,with_guess,3.0,116.0,22.035688603155027,0.346538260495025,2.3059613209372294e-11,on_off_m3,32
