study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,17.177813312282495,0.11967802197620359,6.435701614725558e-05,off_on_0,18
mock,scale1,self,self,with_guess,3.0,116.0,39.275113112297944,0.49107312176912665,1.3632209911467805e-17,off_on_0,18
